count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles,count_point_vehicles_id
947622,S,2016,15/03/2016,17,1,South West,184,Torbay,U,Minor,,,289007,60319,50.43220143,-3.56413092,,,0,0,5,0,2,0,0,0,0,0,0,0,7,4187
947622,S,2016,15/03/2016,18,1,South West,184,Torbay,U,Minor,,,289007,60319,50.43220143,-3.56413092,,,0,0,2,0,0,0,0,0,0,0,0,0,2,4188
947625,N,2016,15/09/2016,7,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,1,2,45,0,12,0,0,0,0,0,0,0,59,4189
947625,N,2016,15/09/2016,8,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,55,0,4,0,0,0,0,0,0,0,59,4190
947625,N,2016,15/09/2016,9,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,44,0,4,0,0,0,0,0,0,0,48,4191
947625,N,2016,15/09/2016,10,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,1,34,0,4,0,0,0,0,0,0,0,39,4192
947625,N,2016,15/09/2016,11,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,27,0,3,0,1,1,0,0,0,2,32,4193
947625,N,2016,15/09/2016,12,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,29,0,6,0,0,0,0,0,0,0,35,4194
947625,N,2016,15/09/2016,13,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,88,0,11,2,0,0,0,0,0,2,101,4195
947625,N,2016,15/09/2016,14,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,39,0,8,0,0,0,0,0,0,0,47,4196
947625,N,2016,15/09/2016,15,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,57,0,11,2,0,1,0,0,0,3,71,4197
947625,N,2016,15/09/2016,16,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,1,49,0,5,0,0,0,0,0,0,0,55,4198
947625,N,2016,15/09/2016,17,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,1,4,35,0,8,0,0,0,0,0,0,0,47,4199
947625,N,2016,15/09/2016,18,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,43,0,2,0,0,0,0,0,0,0,45,4200
947625,S,2016,15/09/2016,7,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,1,43,0,9,1,0,0,0,0,0,1,54,4201
947625,S,2016,15/09/2016,8,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,1,95,0,15,0,0,0,0,0,0,0,111,4202
947625,S,2016,15/09/2016,9,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,1,50,0,6,0,0,0,0,0,0,0,57,4203
947625,S,2016,15/09/2016,10,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,1,50,0,13,1,1,0,0,0,0,2,66,4204
947625,S,2016,15/09/2016,11,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,45,0,5,0,0,0,0,0,0,0,50,4205
947625,S,2016,15/09/2016,12,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,59,0,13,1,0,1,0,0,0,2,74,4206
947625,S,2016,15/09/2016,13,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,0,48,0,13,2,0,0,0,0,0,2,63,4207
947625,S,2016,15/09/2016,14,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,2,69,0,9,2,0,0,0,0,0,2,82,4208
947625,S,2016,15/09/2016,15,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,1,96,0,20,1,0,0,0,0,0,1,118,4209
947625,S,2016,15/09/2016,16,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,4,91,0,17,0,0,0,0,0,0,0,112,4210
947625,S,2016,15/09/2016,17,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,4,97,0,16,0,0,0,0,0,0,0,117,4211
947625,S,2016,15/09/2016,18,1,South West,184,Torbay,U,Minor,,,287738,60502,50.43360501,-3.58204602,,,0,2,84,0,11,0,0,0,0,0,0,0,97,4212
947627,N,2016,20/10/2016,7,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,2,0,1,0,0,0,0,0,0,0,3,4213
947627,N,2016,20/10/2016,8,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,11,1,1,0,0,0,0,0,0,0,13,4214
947627,N,2016,20/10/2016,9,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,9,1,6,0,0,0,0,0,0,0,16,4215
947627,N,2016,20/10/2016,10,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,1,20,0,2,1,0,0,0,0,0,1,24,4216
947627,N,2016,20/10/2016,11,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,17,0,2,1,0,0,0,0,0,1,20,4217
947627,N,2016,20/10/2016,12,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,1,14,0,1,1,0,0,0,0,0,1,17,4218
947627,N,2016,20/10/2016,13,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,15,0,7,0,0,0,0,0,0,0,22,4219
947627,N,2016,20/10/2016,14,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,16,0,4,0,0,0,0,0,0,0,20,4220
947627,N,2016,20/10/2016,15,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,1,19,0,1,1,0,0,0,0,0,1,22,4221
947627,N,2016,20/10/2016,16,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,19,0,1,0,0,0,0,0,0,0,20,4222
947627,N,2016,20/10/2016,17,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,1,0,14,0,0,0,0,0,0,0,0,0,14,4223
947627,N,2016,20/10/2016,18,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,12,0,2,0,0,0,0,0,0,0,14,4224
947627,S,2016,20/10/2016,7,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,4,0,3,1,0,0,0,0,0,1,8,4225
947627,S,2016,20/10/2016,8,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,10,0,1,0,0,0,0,0,0,0,11,4226
947627,S,2016,20/10/2016,9,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,10,0,2,0,0,0,0,0,0,0,12,4227
947627,S,2016,20/10/2016,10,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,14,0,0,0,0,0,0,0,0,0,14,4228
947627,S,2016,20/10/2016,11,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,22,0,2,0,0,0,0,0,0,0,24,4229
947627,S,2016,20/10/2016,12,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,14,0,1,0,0,0,0,0,0,0,15,4230
947627,S,2016,20/10/2016,13,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,1,16,0,5,0,0,0,0,0,0,0,22,4231
947627,S,2016,20/10/2016,14,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,16,0,0,0,0,0,0,0,0,0,16,4232
947627,S,2016,20/10/2016,15,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,13,0,3,0,0,0,0,0,0,0,16,4233
947627,S,2016,20/10/2016,16,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,0,20,0,0,0,0,0,0,0,0,0,20,4234
947627,S,2016,20/10/2016,17,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,1,0,13,0,1,0,0,0,0,0,0,0,14,4235
947627,S,2016,20/10/2016,18,1,South West,184,Torbay,U,Minor,,,292510,63087,50.45773815,-3.51562239,,,0,1,12,0,2,0,0,0,0,0,0,0,15,4236
27046,S,2017,10/10/2017,8,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,16,37,843,15,151,9,2,1,2,0,0,14,1060,4237
27046,S,2017,10/10/2017,9,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,9,1,669,17,130,17,1,2,0,0,0,20,837,4238
27046,S,2017,10/10/2017,10,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,4,8,633,6,126,8,2,0,0,0,0,10,783,4239
27046,S,2017,10/10/2017,11,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,3,7,733,7,89,8,3,1,0,0,0,12,848,4240
27046,S,2017,10/10/2017,12,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,7,13,666,14,151,6,4,1,0,1,0,12,856,4241
27046,S,2017,10/10/2017,13,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,8,4,628,10,101,3,1,0,0,0,0,4,747,4242
27046,S,2017,10/10/2017,14,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,7,16,848,13,121,9,2,1,0,1,0,13,1011,4243
27046,S,2017,10/10/2017,15,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,11,12,835,12,116,3,0,0,0,0,0,3,978,4244
27046,S,2017,10/10/2017,16,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,16,14,917,12,159,6,1,1,0,1,0,9,1111,4245
27046,S,2017,10/10/2017,17,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,31,23,884,9,153,1,0,0,0,0,1,2,1071,4246
27046,S,2017,10/10/2017,18,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,15,9,842,10,107,0,0,0,0,0,1,1,969,4247
27046,N,2017,10/10/2017,7,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,27,18,598,11,136,4,4,0,1,0,0,9,772,4248
27046,N,2017,10/10/2017,8,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,26,12,772,9,127,8,1,1,0,1,0,11,931,4249
27046,N,2017,10/10/2017,9,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,14,10,591,18,96,9,3,1,3,0,1,17,732,4250
27046,N,2017,10/10/2017,10,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,10,6,682,15,117,10,0,1,1,0,0,12,832,4251
27046,N,2017,10/10/2017,11,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,6,7,540,7,101,14,5,2,0,0,0,21,676,4252
27046,N,2017,10/10/2017,12,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,4,13,702,8,90,9,2,0,0,0,0,11,824,4253
27046,N,2017,10/10/2017,13,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,4,7,661,8,101,5,3,2,0,1,0,11,788,4254
27046,N,2017,10/10/2017,14,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,5,13,741,6,92,6,1,0,0,0,0,7,859,4255
27046,N,2017,10/10/2017,15,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,9,12,706,8,93,10,3,1,0,1,0,15,834,4256
27046,N,2017,10/10/2017,16,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,9,14,746,13,116,3,2,0,0,1,0,6,895,4257
27046,N,2017,10/10/2017,17,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,15,10,806,13,88,2,0,0,0,1,0,3,920,4258
27046,N,2017,10/10/2017,18,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,14,8,499,15,62,0,0,0,0,2,0,2,586,4259
27046,S,2017,10/10/2017,7,1,South West,184,Torbay,A3022,Major,A3022 Avenue Rd,B3199,290260,65000,50.4745185,-3.54786863,1.1,0.68,7,3,395,17,109,6,2,0,2,0,1,11,535,4260
47047,N,2017,14/07/2017,18,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,4,12,478,12,32,1,0,0,0,1,0,2,536,4261
47047,S,2017,14/07/2017,7,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,1,12,215,13,51,3,1,1,1,0,0,6,297,4262
47047,S,2017,14/07/2017,8,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,5,7,372,16,80,4,2,0,2,0,1,9,484,4263
47047,S,2017,14/07/2017,9,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,7,3,345,13,67,9,1,0,0,1,0,11,439,4264
47047,S,2017,14/07/2017,10,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,4,9,351,14,70,5,1,0,0,0,0,6,450,4265
47047,S,2017,14/07/2017,11,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,0,5,314,12,61,7,1,0,0,1,1,10,402,4266
47047,S,2017,14/07/2017,12,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,9,366,13,69,6,0,0,0,0,0,6,463,4267
47047,S,2017,14/07/2017,13,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,5,6,356,14,54,4,1,0,0,0,0,5,435,4268
47047,S,2017,14/07/2017,14,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,5,7,402,10,56,6,1,0,0,0,0,7,482,4269
47047,S,2017,14/07/2017,15,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,10,2,482,13,63,5,0,0,0,0,0,5,565,4270
47047,S,2017,14/07/2017,16,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,7,8,462,15,87,3,0,0,0,0,0,3,575,4271
47047,S,2017,14/07/2017,17,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,8,16,509,11,56,0,0,0,0,0,0,0,592,4272
47047,S,2017,14/07/2017,18,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,7,5,407,12,37,0,0,0,0,0,0,0,461,4273
47047,N,2017,14/07/2017,7,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,18,15,318,10,105,9,1,1,1,0,0,12,460,4274
47047,N,2017,14/07/2017,8,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,6,407,8,90,8,2,1,0,0,1,12,523,4275
47047,N,2017,14/07/2017,9,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,4,5,386,19,76,13,0,2,0,0,1,16,502,4276
47047,N,2017,14/07/2017,10,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,12,409,15,77,7,1,0,0,1,0,9,522,4277
47047,N,2017,14/07/2017,11,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,4,11,416,18,77,8,1,0,0,0,0,9,531,4278
47047,N,2017,14/07/2017,12,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,10,410,16,53,7,0,0,0,0,0,7,496,4279
47047,N,2017,14/07/2017,13,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,0,12,401,15,58,3,0,0,0,0,0,3,489,4280
47047,N,2017,14/07/2017,14,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,6,8,402,21,71,7,1,0,0,0,0,8,510,4281
47047,N,2017,14/07/2017,15,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,3,10,407,17,59,4,0,0,0,0,0,4,497,4282
47047,N,2017,14/07/2017,16,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,2,15,438,19,54,0,0,1,0,0,0,1,527,4283
47047,N,2017,14/07/2017,17,1,South West,184,Torbay,A3022,Major,A3022 Hyde Rd,A3022 Rathmore Rd,289000,61488,50.44270913,-3.56457595,3.6,2.24,10,12,454,15,58,0,0,1,0,0,0,1,540,4284
73390,N,2017,04/07/2017,7,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,3,33,1615,2,405,9,1,3,1,4,1,19,2074,4285
73390,N,2017,04/07/2017,8,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,24,1784,10,283,23,2,7,1,6,2,41,2142,4286
73390,N,2017,04/07/2017,9,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,9,1356,4,216,24,4,3,1,3,2,37,1622,4287
73390,N,2017,04/07/2017,10,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,14,1151,3,200,23,6,8,0,4,2,43,1411,4288
73390,N,2017,04/07/2017,11,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,15,1075,1,178,20,12,2,0,2,3,39,1308,4289
73390,N,2017,04/07/2017,12,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,10,1029,2,212,16,5,11,0,9,4,45,1298,4290
73390,N,2017,04/07/2017,13,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,14,1021,1,210,21,4,3,0,2,2,32,1278,4291
73390,N,2017,04/07/2017,14,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,18,1071,3,166,18,10,5,0,4,4,41,1299,4292
73390,N,2017,04/07/2017,15,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,19,1122,7,214,23,7,7,2,3,2,44,1406,4293
73390,N,2017,04/07/2017,16,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,17,1353,7,345,14,0,3,0,4,1,22,1744,4294
73390,N,2017,04/07/2017,17,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,1,17,1577,4,275,6,3,1,0,2,1,13,1886,4295
73390,N,2017,04/07/2017,18,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,18,1069,6,135,8,0,0,0,1,1,10,1238,4296
73390,S,2017,04/07/2017,7,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,17,939,3,305,9,7,1,0,1,8,26,1290,4297
73390,S,2017,04/07/2017,8,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,16,1138,7,322,23,5,2,1,3,4,38,1521,4298
73390,S,2017,04/07/2017,9,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,2,4,903,11,268,19,6,11,0,7,1,44,1230,4299
73390,S,2017,04/07/2017,10,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,9,980,5,198,25,14,1,0,4,2,46,1238,4300
73390,S,2017,04/07/2017,11,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,11,1003,2,185,32,8,8,1,0,7,56,1257,4301
73390,S,2017,04/07/2017,12,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,11,1092,2,175,28,4,3,1,3,2,41,1321,4302
73390,S,2017,04/07/2017,13,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,1,13,1160,1,166,15,9,3,0,2,4,33,1373,4303
73390,S,2017,04/07/2017,14,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,21,1321,3,222,22,7,9,0,1,4,43,1610,4304
73390,S,2017,04/07/2017,15,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,0,28,1298,5,240,15,2,3,0,6,1,27,1598,4305
73390,S,2017,04/07/2017,16,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,3,31,1807,4,317,12,3,1,0,0,1,17,2176,4306
73390,S,2017,04/07/2017,17,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,2,36,1867,1,257,8,1,1,0,0,0,10,2171,4307
73390,S,2017,04/07/2017,18,1,South West,184,Torbay,A380,Major,LA Boundary,Marldon Road roundabout,287335,63739,50.46262717,-3.58869255,1.7,1.06,2,15,1320,2,152,4,0,0,0,2,0,6,1495,4308
99363,S,2017,08/05/2017,7,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,9,9,390,14,112,8,4,0,3,0,1,16,541,4309
99363,S,2017,08/05/2017,8,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,7,10,703,23,126,14,4,0,0,0,0,18,880,4310
99363,S,2017,08/05/2017,9,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,3,8,645,23,124,12,1,1,0,0,2,16,816,4311
99363,S,2017,08/05/2017,10,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,3,8,684,21,128,15,2,0,0,0,0,17,858,4312
99363,S,2017,08/05/2017,11,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,7,12,670,22,99,14,0,0,0,0,0,14,817,4313
99363,S,2017,08/05/2017,12,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,5,13,696,20,91,10,3,1,0,0,0,14,834,4314
99363,S,2017,08/05/2017,13,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,4,17,634,25,98,5,1,0,0,0,0,6,780,4315
99363,S,2017,08/05/2017,14,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,7,12,779,25,113,7,1,0,0,0,0,8,937,4316
99363,S,2017,08/05/2017,15,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,2,18,775,25,105,3,2,0,0,0,0,5,928,4317
99363,S,2017,08/05/2017,16,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,8,24,786,32,132,4,1,0,0,0,0,5,979,4318
99363,S,2017,08/05/2017,17,1,South West,184,Torbay,A3022,Major,A3022 Torquay rd,A379 Dartmouth rd,288930,60700,50.43561195,-3.56532763,0.6,0.37,3,14,812,20,89,4,0,0,0,1,0,5,940,4319
